,DHI,DNI,Date,GHI,Unnamed: 0,lat,log
16088,38.777,236.739,09/2012,184.549,8,34.55,-117.85
16089,36.476,232.562,10/2012,158.82,9,34.55,-117.85
16090,21.153000000000002,194.595,11/2012,106.92399999999999,10,34.55,-117.85
16091,23.214000000000002,167.593,12/2012,89.993,11,34.55,-117.85
16092,21.989,205.199,01/2012,107.992,0,34.55,-118.05
16093,29.726999999999997,196.886,02/2012,126.046,1,34.55,-118.05
16094,41.781000000000006,233.766,03/2012,178.521,2,34.55,-118.05
16095,45.86,253.176,04/2012,212.092,3,34.55,-118.05
16096,47.799,301.501,05/2012,258.334,4,34.55,-118.05
16097,38.911,320.76,06/2012,263.161,5,34.55,-118.05
16098,41.838,291.232,07/2012,246.419,6,34.55,-118.05
16099,45.582,258.744,08/2012,219.185,7,34.55,-118.05
16100,37.339,248.99,09/2012,190.14,8,34.55,-118.05
16101,32.854,239.951,10/2012,158.82,9,34.55,-118.05
16102,22.805,195.618,11/2012,108.57799999999999,10,34.55,-118.05
16103,24.416,153.511,12/2012,84.726,11,34.55,-118.05
16104,22.226,202.519,01/2012,107.12299999999999,0,34.65,-118.15
16105,28.895,193.266,02/2012,123.50299999999999,1,34.65,-118.15
16106,41.886,234.81,03/2012,178.857,2,34.65,-118.15
16107,43.968999999999994,260.431,04/2012,215.22299999999998,3,34.65,-118.15
16108,48.08,299.2,05/2012,256.722,4,34.65,-118.15
16109,38.717,319.73400000000004,06/2012,262.651,5,34.65,-118.15
16110,40.54,292.711,07/2012,246.39,6,34.65,-118.15
16111,44.108999999999995,267.362,08/2012,223.55200000000002,7,34.65,-118.15
16112,34.695,252.207,09/2012,189.53,8,34.65,-118.15
16113,34.137,234.55599999999998,10/2012,157.313,9,34.65,-118.15
16114,22.927,185.35299999999998,11/2012,104.695,10,34.65,-118.15
16115,23.863000000000003,157.043,12/2012,86.124,11,34.65,-118.15
16116,22.596999999999998,196.085,01/2012,105.061,0,34.75,-118.35
16117,28.959,189.907,02/2012,121.73,1,34.75,-118.35
16118,43.56399999999999,228.47099999999998,03/2012,177.417,2,34.75,-118.35
16119,44.846000000000004,249.766,04/2012,209.701,3,34.75,-118.35
16120,49.82899999999999,291.54200000000003,05/2012,254.87099999999998,4,34.75,-118.35
16121,40.330999999999996,314.357,06/2012,261.572,5,34.75,-118.35
16122,41.44,288.685,07/2012,246.019,6,34.75,-118.35
16123,41.856,272.047,08/2012,226.495,7,34.75,-118.35
16124,34.208,247.18900000000002,09/2012,186.985,8,34.75,-118.35
16125,33.794000000000004,227.632,10/2012,153.905,9,34.75,-118.35
16126,23.296999999999997,173.979,11/2012,100.287,10,34.75,-118.35
16127,24.081999999999997,158.546,12/2012,86.51799999999999,11,34.75,-118.35
16128,26.502,175.72799999999998,01/2012,100.9,0,34.85,-120.45
16129,33.069,166.106,02/2012,116.26,1,34.85,-120.45
16130,46.151,191.429,03/2012,159.578,2,34.85,-120.45
16131,52.971000000000004,203.07299999999998,04/2012,189.33900000000003,3,34.85,-120.45
16132,55.428999999999995,249.90900000000002,05/2012,237.725,4,34.85,-120.45
16133,58.54,237.495,06/2012,234.52700000000002,5,34.85,-120.45
16134,59.333,211.015,07/2012,220.34900000000002,6,34.85,-120.45
16135,49.699,240.042,08/2012,220.437,7,34.85,-120.45
16136,45.501000000000005,199.503,09/2012,175.975,8,34.85,-120.45
16137,38.76,188.606,10/2012,139.084,9,34.85,-120.45
16138,27.749000000000002,146.31799999999998,11/2012,92.85,10,34.85,-120.45
16139,26.861,121.304,12/2012,74.515,11,34.85,-120.45
16140,20.416,213.11599999999999,01/2012,108.631,0,35.05,-117.65
16141,25.851,210.11900000000003,02/2012,125.75299999999999,1,35.05,-117.65
16142,37.388000000000005,255.916,03/2012,184.487,2,35.05,-117.65
16143,46.283,252.602,04/2012,211.98,3,35.05,-117.65
16144,37.984,322.569,05/2012,261.27099999999996,4,35.05,-117.65
16145,28.768,347.89599999999996,06/2012,266.47700000000003,5,35.05,-117.65
16146,35.248000000000005,310.269,07/2012,251.18,6,35.05,-117.65
16147,36.801,283.613,08/2012,224.954,7,35.05,-117.65
16148,35.381,259.89599999999996,09/2012,189.30200000000002,8,35.05,-117.65
16149,34.404,244.82,10/2012,159.84799999999998,9,35.05,-117.65
16150,19.467,211.02700000000002,11/2012,110.242,10,35.05,-117.65
16151,22.385,178.29,12/2012,92.133,11,35.05,-117.65
16152,21.772,204.395,01/2012,105.431,0,35.15,-117.95
16153,26.948,206.192,02/2012,126.816,1,35.15,-117.95
16154,35.759,254.08,03/2012,182.28,2,35.15,-117.95
16155,46.021,248.11,04/2012,209.53,3,35.15,-117.95
16156,39.931,316.385,05/2012,259.127,4,35.15,-117.95
16157,29.061999999999998,343.16900000000004,06/2012,264.524,5,35.15,-117.95
16158,34.303000000000004,311.927,07/2012,251.093,6,35.15,-117.95
16159,36.626,287.22900000000004,08/2012,227.623,7,35.15,-117.95
16160,34.155,258.858,09/2012,188.908,8,35.15,-117.95
16161,29.405,251.87099999999998,10/2012,159.778,9,35.15,-117.95
16162,20.316,206.38400000000001,11/2012,108.774,10,35.15,-117.95
16163,22.49,173.5,12/2012,89.781,11,35.15,-117.95
16164,35.438,123.073,01/2012,88.569,0,35.15,-119.05
16165,39.957,133.439,02/2012,108.98200000000001,1,35.15,-119.05
16166,52.983999999999995,186.253,03/2012,164.671,2,35.15,-119.05
16167,54.615,200.46400000000003,04/2012,188.91400000000002,3,35.15,-119.05
16168,56.37,274.236,05/2012,251.378,4,35.15,-119.05
16169,48.838,286.41200000000003,06/2012,254.405,5,35.15,-119.05
16170,52.62,264.457,07/2012,243.896,6,35.15,-119.05
16171,52.663000000000004,244.338,08/2012,221.775,7,35.15,-119.05
16172,50.147,199.582,09/2012,177.03400000000002,8,35.15,-119.05
16173,46.666000000000004,175.387,10/2012,141.378,9,35.15,-119.05
16174,34.571,124.569,11/2012,91.678,10,35.15,-119.05
16175,34.04,69.764,12/2012,62.257,11,35.15,-119.05
16176,36.486,119.744,01/2012,87.28299999999999,0,35.25,-119.15
16177,41.034,131.985,02/2012,108.818,1,35.25,-119.15
16178,56.442,180.638,03/2012,164.585,2,35.25,-119.15
16179,59.233999999999995,195.132,04/2012,188.593,3,35.25,-119.15
16180,54.99100000000001,274.80400000000003,05/2012,249.959,4,35.25,-119.15
16181,50.824,284.041,06/2012,254.437,5,35.25,-119.15
16182,52.93,266.32099999999997,07/2012,245.19400000000002,6,35.25,-119.15
16183,52.861999999999995,244.00900000000001,08/2012,221.255,7,35.25,-119.15
16184,47.7,204.171,09/2012,175.768,8,35.25,-119.15
16185,45.637,179.985,10/2012,142.285,9,35.25,-119.15
16186,34.486,125.014,11/2012,91.87799999999999,10,35.25,-119.15
16187,34.623000000000005,66.102,12/2012,61.131,11,35.25,-119.15
16188,26.107,169.37900000000002,01/2012,96.88799999999999,0,35.25,-120.65
16189,30.945999999999998,170.79,02/2012,117.009,1,35.25,-120.65
16190,45.977,189.06099999999998,03/2012,158.495,2,35.25,-120.65
16191,53.244,201.446,04/2012,187.688,3,35.25,-120.65
16192,54.427,253.609,05/2012,236.983,4,35.25,-120.65
16193,60.684,241.646,06/2012,238.283,5,35.25,-120.65
16194,57.031000000000006,226.326,07/2012,227.71400000000003,6,35.25,-120.65
16195,46.691,239.541,08/2012,214.924,7,35.25,-120.65
16196,42.05,214.08,09/2012,181.65599999999998,8,35.25,-120.65
16197,33.896,189.005,10/2012,134.244,9,35.25,-120.65
16198,27.123,139.93,11/2012,88.975,10,35.25,-120.65
16199,25.38,116.59100000000001,12/2012,70.733,11,35.25,-120.65
16200,35.946,121.686,01/2012,87.85700000000001,0,35.35,-119.05
16201,41.409,126.434,02/2012,106.02600000000001,1,35.35,-119.05
16202,53.978,183.479,03/2012,164.533,2,35.35,-119.05
16203,55.115,199.419,04/2012,188.157,3,35.35,-119.05
16204,54.949,279.482,05/2012,253.30900000000003,4,35.35,-119.05
16205,50.405,285.397,06/2012,254.196,5,35.35,-119.05
16206,52.638000000000005,265.712,07/2012,244.345,6,35.35,-119.05
16207,52.172,249.303,08/2012,223.838,7,35.35,-119.05
16208,46.86600000000001,204.747,09/2012,175.75599999999997,8,35.35,-119.05
16209,47.696999999999996,177.27,10/2012,142.65,9,35.35,-119.05
16210,35.923,122.76799999999999,11/2012,92.0,10,35.35,-119.05
16211,32.915,64.763,12/2012,58.828,11,35.35,-119.05
16212,35.566,120.65899999999999,01/2012,87.544,0,35.35,-119.15
16213,39.466,132.463,02/2012,108.271,1,35.35,-119.15
16214,52.193000000000005,190.855,03/2012,166.907,2,35.35,-119.15
16215,53.708999999999996,204.89700000000002,04/2012,190.037,3,35.35,-119.15
16216,56.355,275.70599999999996,05/2012,251.825,4,35.35,-119.15
16217,54.692,278.32,06/2012,253.61900000000003,5,35.35,-119.15
16218,55.756,258.916,07/2012,242.17700000000002,6,35.35,-119.15
16219,51.343,246.07299999999998,08/2012,220.24900000000002,7,35.35,-119.15
16220,48.193999999999996,202.88400000000001,09/2012,175.113,8,35.35,-119.15
16221,47.776,176.283,10/2012,142.109,9,35.35,-119.15
16222,35.556999999999995,122.738,11/2012,91.818,10,35.35,-119.15
16223,33.865,71.616,12/2012,62.407,11,35.35,-119.15
16224,18.469,214.072,01/2012,105.036,0,35.55,-117.65
16225,24.182,224.955,02/2012,130.609,1,35.55,-117.65
16226,34.516999999999996,257.453,03/2012,182.798,2,35.55,-117.65
16227,45.06399999999999,263.538,04/2012,216.72400000000002,3,35.55,-117.65
16228,35.412,332.97,05/2012,264.036,4,35.55,-117.65
16229,27.564,354.599,06/2012,268.606,5,35.55,-117.65
16230,35.498000000000005,310.638,07/2012,250.50400000000002,6,35.55,-117.65
16231,34.204,295.733,08/2012,230.543,7,35.55,-117.65
16232,34.132,261.893,09/2012,189.717,8,35.55,-117.65
16233,26.401,258.325,10/2012,158.093,9,35.55,-117.65
16234,18.871,221.639,11/2012,111.65299999999999,10,35.55,-117.65
16235,20.445999999999998,182.40400000000002,12/2012,89.73899999999999,11,35.55,-117.65
16236,24.694000000000003,165.92,01/2012,94.001,0,35.65,-120.75
16237,31.497,168.37400000000002,02/2012,113.525,1,35.65,-120.75
16238,46.32899999999999,186.135,03/2012,152.94299999999998,2,35.65,-120.75
16239,53.903999999999996,205.06799999999998,04/2012,189.90400000000002,3,35.65,-120.75
16240,46.757,290.894,05/2012,251.75599999999997,4,35.65,-120.75
16241,46.01,294.582,06/2012,254.981,5,35.65,-120.75
16242,45.772,277.121,07/2012,247.077,6,35.65,-120.75
16243,41.053999999999995,273.10200000000003,08/2012,226.468,7,35.65,-120.75
16244,37.076,239.606,09/2012,186.155,8,35.65,-120.75
16245,32.366,202.067,10/2012,138.21200000000002,9,35.65,-120.75
16246,26.906999999999996,147.96200000000002,11/2012,90.706,10,35.65,-120.75
16247,27.403000000000002,106.135,12/2012,68.042,11,35.65,-120.75
16248,25.365,166.74200000000002,01/2012,93.34299999999999,0,35.85,-120.65
16249,30.336,167.498,02/2012,112.27600000000001,1,35.85,-120.65
16250,47.769,182.73,03/2012,153.226,2,35.85,-120.65
16251,52.93,204.00400000000002,04/2012,187.46200000000002,3,35.85,-120.65
16252,54.746,278.03700000000003,05/2012,248.842,4,35.85,-120.65
16253,47.245,296.77299999999997,06/2012,256.164,5,35.85,-120.65
16254,45.51,282.957,07/2012,249.435,6,35.85,-120.65
16255,40.412,276.426,08/2012,226.69400000000002,7,35.85,-120.65
16256,37.303000000000004,243.179,09/2012,187.747,8,35.85,-120.65
16257,31.564,205.46099999999998,10/2012,138.841,9,35.85,-120.65
16258,24.891,151.795,11/2012,91.074,10,35.85,-120.65
16259,25.802,104.83,12/2012,66.125,11,35.85,-120.65
16260,34.227,125.72,01/2012,86.96700000000001,0,36.05,-119.05
16261,38.884,123.89200000000001,02/2012,101.18799999999999,1,36.05,-119.05
16262,54.442,169.955,03/2012,153.67,2,36.05,-119.05
16263,53.21,196.15400000000002,04/2012,183.40200000000002,3,36.05,-119.05
16264,55.498000000000005,277.132,05/2012,250.55599999999998,4,36.05,-119.05
16265,49.726000000000006,287.375,06/2012,255.18900000000002,5,36.05,-119.05
16266,53.787,268.27299999999997,07/2012,245.727,6,36.05,-119.05
16267,51.099,251.86900000000003,08/2012,223.96599999999998,7,36.05,-119.05
16268,50.04,203.542,09/2012,177.90900000000002,8,36.05,-119.05
16269,42.703,170.68200000000002,10/2012,132.941,9,36.05,-119.05
16270,33.92,121.538,11/2012,88.541,10,36.05,-119.05
16271,30.666,57.254,12/2012,53.391000000000005,11,36.05,-119.05
16272,32.669000000000004,129.43,01/2012,86.384,0,36.35,-119.15
16273,37.647,125.958,02/2012,100.243,1,36.35,-119.15
16274,55.228,165.83,03/2012,151.984,2,36.35,-119.15
16275,55.468999999999994,195.358,04/2012,183.63299999999998,3,36.35,-119.15
16276,54.012,279.176,05/2012,251.325,4,36.35,-119.15
16277,47.787,295.031,06/2012,256.585,5,36.35,-119.15
16278,50.43899999999999,271.87,07/2012,244.981,6,36.35,-119.15
16279,50.261,248.954,08/2012,221.055,7,36.35,-119.15
16280,46.559,214.67700000000002,09/2012,181.472,8,36.35,-119.15
16281,42.135,173.58,10/2012,133.418,9,36.35,-119.15
16282,34.063,116.804,11/2012,85.82700000000001,10,36.35,-119.15
16283,31.046999999999997,54.545,12/2012,51.736000000000004,11,36.35,-119.15
16284,33.227,124.876,01/2012,85.10600000000001,0,36.35,-119.35
16285,40.069,120.12,02/2012,99.626,1,36.35,-119.35
16286,55.544,167.024,03/2012,154.269,2,36.35,-119.35
16287,55.416000000000004,198.382,04/2012,186.579,3,36.35,-119.35
16288,54.053000000000004,276.626,05/2012,249.636,4,36.35,-119.35
16289,48.864,288.6,06/2012,254.357,5,36.35,-119.35
16290,52.349,270.33,07/2012,246.142,6,36.35,-119.35
16291,52.115,249.21200000000002,08/2012,223.143,7,36.35,-119.35
16292,47.968999999999994,212.584,09/2012,181.97099999999998,8,36.35,-119.35
16293,40.778,178.097,10/2012,135.132,9,36.35,-119.35
16294,36.458,101.87,11/2012,81.45,10,36.35,-119.35
16295,31.421999999999997,54.067,12/2012,52.181999999999995,11,36.35,-119.35
16296,30.541,134.703,01/2012,85.74700000000001,0,36.35,-119.65
16297,42.233000000000004,118.785,02/2012,101.337,1,36.35,-119.65
16298,54.059,184.455,03/2012,161.489,2,36.35,-119.65
16299,57.483000000000004,196.297,04/2012,186.72799999999998,3,36.35,-119.65
16300,51.318000000000005,284.971,05/2012,250.385,4,36.35,-119.65
16301,43.391999999999996,302.01,06/2012,255.05700000000002,5,36.35,-119.65
16302,44.681000000000004,290.681,07/2012,249.33599999999998,6,36.35,-119.65
16303,39.753,278.818,08/2012,226.947,7,36.35,-119.65
16304,41.615,230.699,09/2012,183.063,8,36.35,-119.65
16305,39.986999999999995,191.179,10/2012,140.194,9,36.35,-119.65
16306,36.441,98.2,11/2012,81.46600000000001,10,36.35,-119.65
16307,31.795,54.856,12/2012,52.972,11,36.35,-119.65
16308,33.981,117.194,01/2012,82.262,0,36.35,-119.85
16309,40.356,135.16299999999998,02/2012,106.96600000000001,1,36.35,-119.85
16310,56.441,170.72,03/2012,156.882,2,36.35,-119.85
16311,55.648999999999994,205.47099999999998,04/2012,190.701,3,36.35,-119.85
16312,58.574,268.625,05/2012,248.248,4,36.35,-119.85
16313,47.695,287.589,06/2012,251.868,5,36.35,-119.85
16314,54.2,270.154,07/2012,246.972,6,36.35,-119.85
16315,51.107,246.817,08/2012,219.96400000000003,7,36.35,-119.85
16316,52.875,199.56900000000002,09/2012,178.423,8,36.35,-119.85
16317,45.672,172.24599999999998,10/2012,137.395,9,36.35,-119.85
16318,33.452,120.78299999999999,11/2012,87.40700000000001,10,36.35,-119.85
16319,30.621,66.095,12/2012,56.18600000000001,11,36.35,-119.85
16320,33.477,119.59100000000001,01/2012,83.22,0,36.55,-119.55
16321,39.802,124.84,02/2012,100.899,1,36.55,-119.55
16322,55.428999999999995,168.761,03/2012,154.485,2,36.55,-119.55
16323,55.27,196.722,04/2012,184.06099999999998,3,36.55,-119.55
16324,54.831,277.438,05/2012,250.079,4,36.55,-119.55
16325,50.008,287.616,06/2012,253.947,5,36.55,-119.55
16326,52.273999999999994,273.024,07/2012,246.696,6,36.55,-119.55
16327,50.676,251.266,08/2012,222.92,7,36.55,-119.55
16328,50.358000000000004,209.85299999999998,09/2012,181.93599999999998,8,36.55,-119.55
16329,44.297,175.885,10/2012,137.236,9,36.55,-119.55
16330,31.822,107.51,11/2012,79.395,10,36.55,-119.55
16331,31.754,54.458999999999996,12/2012,52.351000000000006,11,36.55,-119.55
16332,34.236,117.12700000000001,01/2012,82.95299999999999,0,36.55,-119.65
16333,40.336,122.97,02/2012,100.95299999999999,1,36.55,-119.65
16334,57.446999999999996,164.013,03/2012,153.936,2,36.55,-119.65
16335,58.266000000000005,191.053,04/2012,183.16400000000002,3,36.55,-119.65
16336,53.928000000000004,280.605,05/2012,251.015,4,36.55,-119.65
16337,49.434,288.634,06/2012,254.546,5,36.55,-119.65
16338,52.276,271.404,07/2012,246.18,6,36.55,-119.65
16339,53.586999999999996,245.732,08/2012,221.965,7,36.55,-119.65
16340,51.071000000000005,207.44,09/2012,181.50099999999998,8,36.55,-119.65
16341,41.61600000000001,177.796,10/2012,135.667,9,36.55,-119.65
16342,32.836999999999996,101.854,11/2012,78.328,10,36.55,-119.65
16343,31.147,54.613,12/2012,51.31100000000001,11,36.55,-119.65
16344,25.747,159.371,01/2012,89.95700000000001,0,36.55,-121.45
16345,34.486999999999995,148.254,02/2012,107.162,1,36.55,-121.45
16346,50.403999999999996,153.731,03/2012,139.868,2,36.55,-121.45
16347,55.98,196.86599999999999,04/2012,187.497,3,36.55,-121.45
16348,54.998000000000005,253.118,05/2012,238.136,4,36.55,-121.45
16349,51.114,263.72,06/2012,243.088,5,36.55,-121.45
16350,53.207,235.74,07/2012,233.59900000000002,6,36.55,-121.45
16351,48.938,223.84900000000002,08/2012,208.05900000000003,7,36.55,-121.45
16352,40.273,206.574,09/2012,174.00799999999998,8,36.55,-121.45
16353,36.955,177.551,10/2012,129.637,9,36.55,-121.45
16354,27.410999999999998,138.377,11/2012,88.306,10,36.55,-121.45
16355,25.756,94.881,12/2012,61.287,11,36.55,-121.45
16356,33.551,115.369,01/2012,80.734,0,36.65,-119.65
16357,41.196000000000005,121.375,02/2012,100.557,1,36.65,-119.65
16358,58.24,154.91299999999998,03/2012,148.55,2,36.65,-119.65
16359,55.812,192.378,04/2012,181.75599999999997,3,36.65,-119.65
16360,53.626000000000005,283.471,05/2012,252.352,4,36.65,-119.65
16361,49.845,289.536,06/2012,254.968,5,36.65,-119.65
16362,52.885,270.593,07/2012,245.738,6,36.65,-119.65
16363,50.458,250.945,08/2012,222.38299999999998,7,36.65,-119.65
16364,49.57899999999999,210.453,09/2012,181.393,8,36.65,-119.65
16365,42.333,175.829,10/2012,134.85399999999998,9,36.65,-119.65
16366,31.789,101.37899999999999,11/2012,76.758,10,36.65,-119.65
16367,31.685,56.626000000000005,12/2012,52.81,11,36.65,-119.65
16368,34.164,112.756,01/2012,80.653,0,36.65,-119.75
16369,40.945,119.652,02/2012,99.52,1,36.65,-119.75
16370,57.677,153.694,03/2012,147.466,2,36.65,-119.75
16371,56.277,200.332,04/2012,187.232,3,36.65,-119.75
16372,53.261,282.903,05/2012,251.925,4,36.65,-119.75
16373,49.953,288.83099999999996,06/2012,255.083,5,36.65,-119.75
16374,52.657,270.128,07/2012,244.993,6,36.65,-119.75
16375,52.498000000000005,247.655,08/2012,221.28099999999998,7,36.65,-119.75
16376,50.221000000000004,209.22099999999998,09/2012,181.078,8,36.65,-119.75
16377,41.563,174.93,10/2012,133.549,9,36.65,-119.75
16378,34.169000000000004,98.568,11/2012,77.971,10,36.65,-119.75
16379,30.824,54.513000000000005,12/2012,51.023,11,36.65,-119.75
16380,34.205,108.62799999999999,01/2012,79.369,0,36.65,-119.85
16381,41.068000000000005,122.179,02/2012,101.01,1,36.65,-119.85
16382,56.45,157.939,03/2012,149.361,2,36.65,-119.85
16383,56.412,198.946,04/2012,187.40200000000002,3,36.65,-119.85
16384,53.997,281.03700000000003,05/2012,252.261,4,36.65,-119.85
16385,49.177,290.22700000000003,06/2012,255.18099999999998,5,36.65,-119.85
16386,52.615,270.71,07/2012,245.669,6,36.65,-119.85
16387,50.967,247.685,08/2012,220.826,7,36.65,-119.85
16388,52.205,203.767,09/2012,179.915,8,36.65,-119.85
16389,41.573,175.329,10/2012,134.586,9,36.65,-119.85
16390,33.201,98.23899999999999,11/2012,77.14699999999999,10,36.65,-119.85
16391,30.69,49.363,12/2012,49.016000000000005,11,36.65,-119.85
16392,25.406,153.174,01/2012,87.022,0,36.65,-121.65
16393,34.857,139.782,02/2012,103.04799999999999,1,36.65,-121.65
16394,48.911,148.71200000000002,03/2012,135.637,2,36.65,-121.65
16395,57.051,191.296,04/2012,186.236,3,36.65,-121.65
16396,56.93899999999999,236.196,05/2012,228.73,4,36.65,-121.65
16397,55.21,246.232,06/2012,235.601,5,36.65,-121.65
16398,65.243,184.707,07/2012,210.90200000000002,6,36.65,-121.65
16399,55.041000000000004,184.90400000000002,08/2012,190.362,7,36.65,-121.65
16400,47.162,175.205,09/2012,162.875,8,36.65,-121.65
16401,37.054,166.06900000000002,10/2012,123.291,9,36.65,-121.65
16402,26.17,139.705,11/2012,87.725,10,36.65,-121.65
16403,24.929000000000002,95.20700000000001,12/2012,61.041000000000004,11,36.65,-121.65
16404,33.105,119.071,01/2012,82.295,0,36.75,-119.65
16405,40.861999999999995,121.8,02/2012,100.42200000000001,1,36.75,-119.65
16406,56.956,152.934,03/2012,145.922,2,36.75,-119.65
16407,56.105,191.957,04/2012,181.743,3,36.75,-119.65
16408,55.446000000000005,277.091,05/2012,249.375,4,36.75,-119.65
16409,48.423,290.553,06/2012,254.831,5,36.75,-119.65
16410,52.096000000000004,270.394,07/2012,244.36599999999999,6,36.75,-119.65
16411,50.608000000000004,250.979,08/2012,221.23,7,36.75,-119.65
16412,45.028999999999996,218.49099999999999,09/2012,181.41,8,36.75,-119.65
16413,42.501000000000005,172.625,10/2012,133.504,9,36.75,-119.65
16414,31.738000000000003,107.92299999999999,11/2012,78.92699999999999,10,36.75,-119.65
16415,30.589000000000002,59.3,12/2012,52.817,11,36.75,-119.65
16416,31.973000000000003,135.977,01/2012,88.302,0,36.75,-120.55
16417,37.838,142.90200000000002,02/2012,108.60600000000001,1,36.75,-120.55
16418,55.092,155.908,03/2012,145.21200000000002,2,36.75,-120.55
16419,56.271,208.00799999999998,04/2012,193.56599999999997,3,36.75,-120.55
16420,54.049,278.31,05/2012,249.398,4,36.75,-120.55
16421,49.613,284.175,06/2012,250.61,5,36.75,-120.55
16422,50.778999999999996,276.863,07/2012,249.55200000000002,6,36.75,-120.55
16423,59.567,231.50400000000002,08/2012,215.94400000000002,7,36.75,-120.55
16424,49.323,211.36900000000003,09/2012,180.607,8,36.75,-120.55
16425,40.425,176.326,10/2012,133.588,9,36.75,-120.55
16426,32.455999999999996,116.807,11/2012,83.788,10,36.75,-120.55
16427,29.276999999999997,72.17,12/2012,56.747,11,36.75,-120.55
16428,32.376999999999995,120.45299999999999,01/2012,81.53399999999999,0,36.85,-119.65
16429,41.157,123.12899999999999,02/2012,100.791,1,36.85,-119.65
16430,54.327,157.744,03/2012,146.731,2,36.85,-119.65
16431,54.738,192.615,04/2012,180.495,3,36.85,-119.65
16432,53.651,280.54,05/2012,250.394,4,36.85,-119.65
16433,49.248999999999995,290.753,06/2012,254.813,5,36.85,-119.65
16434,52.068999999999996,271.393,07/2012,244.895,6,36.85,-119.65
16435,49.287,251.95,08/2012,221.168,7,36.85,-119.65
16436,46.523,217.028,09/2012,181.808,8,36.85,-119.65
16437,40.743,176.44099999999997,10/2012,133.586,9,36.85,-119.65
16438,32.003,109.944,11/2012,79.641,10,36.85,-119.65
16439,29.715999999999998,57.603,12/2012,51.328,11,36.85,-119.65
16440,32.679,113.23299999999999,01/2012,78.637,0,36.85,-119.75
16441,40.124,121.992,02/2012,99.617,1,36.85,-119.75
16442,58.398999999999994,145.946,03/2012,143.011,2,36.85,-119.75
16443,56.547,192.65200000000002,04/2012,182.96099999999998,3,36.85,-119.75
16444,54.106,281.325,05/2012,251.86,4,36.85,-119.75
16445,49.724,290.10900000000004,06/2012,254.61900000000003,5,36.85,-119.75
16446,50.897,274.798,07/2012,246.623,6,36.85,-119.75
16447,49.483000000000004,252.148,08/2012,221.141,7,36.85,-119.75
16448,46.544,216.417,09/2012,181.285,8,36.85,-119.75
16449,40.607,173.024,10/2012,132.285,9,36.85,-119.75
16450,31.515,104.28200000000001,11/2012,76.884,10,36.85,-119.75
16451,29.634,55.201,12/2012,50.4,11,36.85,-119.75
16452,32.57,112.885,01/2012,78.79,0,36.85,-119.85
16453,40.183,122.551,02/2012,100.23,1,36.85,-119.85
16454,56.473,150.71200000000002,03/2012,144.68200000000002,2,36.85,-119.85
16455,54.958999999999996,198.899,04/2012,185.886,3,36.85,-119.85
16456,54.568000000000005,279.524,05/2012,250.954,4,36.85,-119.85
16457,51.169,286.67900000000003,06/2012,253.858,5,36.85,-119.85
16458,51.418,274.28,07/2012,246.92700000000002,6,36.85,-119.85
16459,50.18600000000001,248.583,08/2012,220.503,7,36.85,-119.85
16460,45.413999999999994,213.91099999999997,09/2012,179.63400000000001,8,36.85,-119.85
16461,41.409,173.365,10/2012,133.316,9,36.85,-119.85
16462,32.284,101.09299999999999,11/2012,76.643,10,36.85,-119.85
16463,29.58,55.748000000000005,12/2012,50.846000000000004,11,36.85,-119.85
16464,25.28,151.923,01/2012,85.855,0,36.85,-121.55
16465,33.24,142.787,02/2012,101.176,1,36.85,-121.55
16466,48.28,150.88,03/2012,133.767,2,36.85,-121.55
16467,56.761,185.65599999999998,04/2012,178.918,3,36.85,-121.55
16468,53.853,250.333,05/2012,232.22099999999998,4,36.85,-121.55
16469,54.016999999999996,251.395,06/2012,235.488,5,36.85,-121.55
16470,56.967,212.084,07/2012,219.50599999999997,6,36.85,-121.55
16471,47.48,217.088,08/2012,200.987,7,36.85,-121.55
16472,41.815,198.511,09/2012,169.75,8,36.85,-121.55
16473,36.028,166.425,10/2012,122.725,9,36.85,-121.55
16474,26.77,129.91899999999998,11/2012,83.196,10,36.85,-121.55
16475,25.881,85.68299999999999,12/2012,57.915,11,36.85,-121.55
16476,32.578,116.366,01/2012,80.063,0,36.95,-120.15
16477,39.431,124.788,02/2012,99.95700000000001,1,36.95,-120.15
16478,54.628,154.783,03/2012,145.287,2,36.95,-120.15
16479,57.105,204.787,04/2012,191.64,3,36.95,-120.15
16480,55.032,277.026,05/2012,250.06099999999998,4,36.95,-120.15
16481,50.685,284.574,06/2012,251.747,5,36.95,-120.15
16482,52.141999999999996,277.189,07/2012,250.065,6,36.95,-120.15
16483,52.657,244.148,08/2012,217.75900000000001,7,36.95,-120.15
16484,48.431999999999995,208.12599999999998,09/2012,178.18900000000002,8,36.95,-120.15
16485,40.137,175.982,10/2012,133.016,9,36.95,-120.15
16486,33.102,100.023,11/2012,77.389,10,36.95,-120.15
16487,29.489,58.783,12/2012,51.73,11,36.95,-120.15
16488,26.803,141.622,01/2012,83.53,0,36.95,-122.05
16489,35.778,138.041,02/2012,103.37200000000001,1,36.95,-122.05
16490,48.303000000000004,132.364,03/2012,123.932,2,36.95,-122.05
16491,57.833,187.713,04/2012,183.486,3,36.95,-122.05
16492,62.619,213.886,05/2012,217.395,4,36.95,-122.05
16493,61.041000000000004,236.69,06/2012,232.956,5,36.95,-122.05
16494,69.05,190.13,07/2012,211.222,6,36.95,-122.05
16495,57.268,184.18900000000002,08/2012,187.043,7,36.95,-122.05
